Payment_ID,Loan_ID,Due_Date,Payment_Date,EMI_Amount,Amount_Paid,Payment_Status,Days_Past_Due,Payment_Mode
LP00007951,L001234,2026-04-17 00:00:00,2026-04-17 00:00:00,2837.25,2837.25,Paid,0,UPI
LP00007952,L001234,2026-05-17 00:00:00,2026-05-17 00:00:00,2837.25,2837.25,Paid,0,NEFT
LP00007953,L001234,2026-06-17 00:00:00,2026-06-17 00:00:00,2837.25,2837.25,Paid,0,Auto Debit
LP00007954,L001234,2026-07-17 00:00:00,2026-07-17 00:00:00,2837.25,2837.25,Paid,0,Auto Debit
LP00007955,L001235,2024-12-15 00:00:00,2024-12-29 00:00:00,25074.0,25074.0,Late,14,NEFT
LP00007956,L001235,2025-01-15 00:00:00,2025-01-15 00:00:00,25074.0,25074.0,Paid,0,UPI
LP00007957,L001235,2025-02-15 00:00:00,2025-02-15 00:00:00,25074.0,25074.0,Paid,0,Branch
LP00007958,L001235,2025-03-15 00:00:00,2025-03-15 00:00:00,25074.0,25074.0,Paid,0,NEFT
LP00007959,L001235,2025-04-15 00:00:00,2025-04-15 00:00:00,25074.0,25074.0,Paid,0,UPI
LP00007960,L001235,2025-05-15 00:00:00,2025-05-15 00:00:00,25074.0,25074.0,Paid,0,Auto Debit
LP00007961,L001235,2025-06-15 00:00:00,2025-06-15 00:00:00,25074.0,25074.0,Paid,0,UPI
LP00007962,L001235,2025-07-15 00:00:00,2025-07-15 00:00:00,25074.0,25074.0,Paid,0,Auto Debit
LP00007963,L001235,2025-08-15 00:00:00,2025-09-28 00:00:00,25074.0,20214.46,Overdue,44,Branch
LP00007964,L001235,2025-09-15 00:00:00,2025-09-15 00:00:00,25074.0,25074.0,Paid,0,Branch
LP00007965,L001235,2025-10-15 00:00:00,2025-10-22 00:00:00,25074.0,25074.0,Late,7,Auto Debit
LP00007966,L001235,2025-11-15 00:00:00,2025-11-24 00:00:00,25074.0,25074.0,Late,9,UPI
LP00007967,L001235,2025-12-15 00:00:00,2025-12-15 00:00:00,25074.0,25074.0,Paid,0,Branch
LP00007968,L001235,2026-01-15 00:00:00,2026-01-15 00:00:00,25074.0,25074.0,Paid,0,Auto Debit
LP00007969,L001235,2026-02-15 00:00:00,2026-02-15 00:00:00,25074.0,25074.0,Paid,0,Auto Debit
LP00007970,L001235,2026-03-15 00:00:00,2026-03-15 00:00:00,25074.0,25074.0,Paid,0,UPI
LP00007971,L001235,2026-04-15 00:00:00,2026-05-20 00:00:00,25074.0,18844.83,Overdue,35,Branch
LP00007972,L001235,2026-05-15 00:00:00,2026-05-15 00:00:00,25074.0,25074.0,Paid,0,Auto Debit
LP00007973,L001236,2025-07-09 00:00:00,2025-07-09 00:00:00,30118.5,30118.5,Paid,0,UPI
LP00007974,L001236,2025-08-09 00:00:00,2025-08-11 00:00:00,30118.5,30118.5,Late,2,UPI
LP00007975,L001236,2025-09-09 00:00:00,2025-09-09 00:00:00,30118.5,30118.5,Paid,0,Auto Debit
LP00007976,L001236,2025-10-09 00:00:00,2025-10-09 00:00:00,30118.5,30118.5,Paid,0,UPI
LP00007977,L001236,2025-11-09 00:00:00,2025-11-09 00:00:00,30118.5,30118.5,Paid,0,UPI
LP00007978,L001236,2025-12-09 00:00:00,2025-12-09 00:00:00,30118.5,30118.5,Paid,0,Auto Debit
LP00007979,L001236,2026-01-09 00:00:00,2026-01-09 00:00:00,30118.5,30118.5,Paid,0,Branch
LP00007980,L001236,2026-02-09 00:00:00,2026-02-09 00:00:00,30118.5,30118.5,Paid,0,Branch
LP00007981,L001236,2026-03-09 00:00:00,2026-03-09 00:00:00,30118.5,30118.5,Paid,0,Branch
LP00007982,L001236,2026-04-09 00:00:00,2026-04-09 00:00:00,30118.5,30118.5,Paid,0,UPI
LP00007983,L001236,2026-05-09 00:00:00,2026-07-31 00:00:00,30118.5,25494.2,Overdue,83,Auto Debit
LP00007984,L001236,2026-06-09 00:00:00,2026-06-09 00:00:00,30118.5,30118.5,Paid,0,Auto Debit
LP00007985,L001236,2026-07-09 00:00:00,2026-07-09 00:00:00,30118.5,30118.5,Paid,0,Auto Debit
LP00007986,L001239,2024-01-23 00:00:00,2024-01-23 00:00:00,11073.0,11073.0,Paid,0,Auto Debit
LP00007987,L001239,2024-02-23 00:00:00,2024-02-23 00:00:00,11073.0,11073.0,Paid,0,Auto Debit
LP00007988,L001239,2024-03-23 00:00:00,2024-03-23 00:00:00,11073.0,11073.0,Paid,0,Branch
LP00007989,L001239,2024-04-23 00:00:00,2024-04-23 00:00:00,11073.0,11073.0,Paid,0,Branch
LP00007990,L001239,2024-05-23 00:00:00,2024-06-14 00:00:00,11073.0,11073.0,Late,22,Auto Debit
LP00007991,L001239,2024-06-23 00:00:00,2024-06-23 00:00:00,11073.0,11073.0,Paid,0,UPI
LP00007992,L001239,2024-07-23 00:00:00,2024-07-23 00:00:00,11073.0,11073.0,Paid,0,UPI
LP00007993,L001239,2024-08-23 00:00:00,2024-08-23 00:00:00,11073.0,11073.0,Paid,0,Auto Debit
LP00007994,L001239,2024-09-23 00:00:00,2024-09-23 00:00:00,11073.0,11073.0,Paid,0,Auto Debit
LP00007995,L001239,2024-10-23 00:00:00,2024-10-23 00:00:00,11073.0,11073.0,Paid,0,Auto Debit
LP00007996,L001239,2024-11-23 00:00:00,2024-11-23 00:00:00,11073.0,11073.0,Paid,0,Branch
LP00007997,L001239,2024-12-23 00:00:00,2024-12-23 00:00:00,11073.0,11073.0,Paid,0,UPI
LP00007998,L001239,2025-01-23 00:00:00,2025-01-23 00:00:00,11073.0,11073.0,Paid,0,NEFT
LP00007999,L001240,2024-08-13 00:00:00,2024-08-13 00:00:00,51318.0,51318.0,Paid,0,Branch
LP00008000,L001240,2024-09-13 00:00:00,2024-09-13 00:00:00,51318.0,51318.0,Paid,0,UPI
LP00008001,L001240,2024-10-13 00:00:00,2024-10-13 00:00:00,51318.0,51318.0,Paid,0,UPI
LP00008002,L001240,2024-11-13 00:00:00,2024-11-13 00:00:00,51318.0,51318.0,Paid,0,UPI
LP00008003,L001240,2024-12-13 00:00:00,2024-12-13 00:00:00,51318.0,51318.0,Paid,0,Auto Debit
LP00008004,L001240,2025-01-13 00:00:00,2025-02-27 00:00:00,51318.0,47188.69,Overdue,45,NEFT
LP00008005,L001240,2025-02-13 00:00:00,2025-02-13 00:00:00,51318.0,51318.0,Paid,0,UPI
LP00008006,L001240,2025-03-13 00:00:00,2025-03-13 00:00:00,51318.0,51318.0,Paid,0,Branch
LP00008007,L001240,2025-04-13 00:00:00,2025-04-13 00:00:00,51318.0,51318.0,Paid,0,Branch
LP00008008,L001240,2025-05-13 00:00:00,2025-05-13 00:00:00,51318.0,51318.0,Paid,0,NEFT
LP00008009,L001240,2025-06-13 00:00:00,2025-06-13 00:00:00,51318.0,51318.0,Paid,0,UPI
LP00008010,L001240,2025-07-13 00:00:00,2025-07-13 00:00:00,51318.0,51318.0,Paid,0,Auto Debit
LP00008011,L001240,2025-08-13 00:00:00,2025-08-13 00:00:00,51318.0,51318.0,Paid,0,UPI
LP00008012,L001240,2025-09-13 00:00:00,2025-09-13 00:00:00,51318.0,51318.0,Paid,0,Branch
LP00008013,L001240,2025-10-13 00:00:00,2025-10-23 00:00:00,51318.0,51318.0,Late,10,NEFT
LP00008014,L001240,2025-11-13 00:00:00,2025-12-19 00:00:00,51318.0,35288.89,Overdue,36,Auto Debit
LP00008015,L001240,2025-12-13 00:00:00,2025-12-13 00:00:00,51318.0,51318.0,Paid,0,UPI
LP00008016,L001240,2026-01-13 00:00:00,2026-01-13 00:00:00,51318.0,51318.0,Paid,0,NEFT
LP00008017,L001241,2023-12-18 00:00:00,2023-12-18 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00008018,L001241,2024-01-18 00:00:00,2024-01-18 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00008019,L001241,2024-02-18 00:00:00,2024-02-18 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00008020,L001241,2024-03-18 00:00:00,2024-03-18 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00008021,L001241,2024-04-18 00:00:00,2024-04-18 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00008022,L001241,2024-05-18 00:00:00,2024-05-18 00:00:00,1000.0,1000.0,Paid,0,Branch
LP00008023,L001241,2024-06-18 00:00:00,2024-06-18 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00008024,L001241,2024-07-18 00:00:00,2024-07-18 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00008025,L001241,2024-08-18 00:00:00,2024-08-18 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00008026,L001241,2024-09-18 00:00:00,2024-09-18 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00008027,L001243,2023-04-19 00:00:00,2023-04-19 00:00:00,128997.0,128997.0,Paid,0,UPI
LP00008028,L001243,2023-05-19 00:00:00,2023-05-19 00:00:00,128997.0,128997.0,Paid,0,UPI
LP00008029,L001243,2023-06-19 00:00:00,2023-06-19 00:00:00,128997.0,128997.0,Paid,0,NEFT
LP00008030,L001243,2023-07-19 00:00:00,2023-07-19 00:00:00,128997.0,128997.0,Paid,0,Branch
LP00008031,L001243,2023-08-19 00:00:00,2023-08-19 00:00:00,128997.0,128997.0,Paid,0,UPI
LP00008032,L001244,2023-08-05 00:00:00,2023-08-14 00:00:00,5688.0,5688.0,Late,9,Auto Debit
LP00008033,L001244,2023-09-05 00:00:00,2023-09-05 00:00:00,5688.0,5688.0,Paid,0,UPI
LP00008034,L001244,2023-10-05 00:00:00,2023-10-05 00:00:00,5688.0,5688.0,Paid,0,NEFT
LP00008035,L001244,2023-11-05 00:00:00,2023-11-05 00:00:00,5688.0,5688.0,Paid,0,NEFT
LP00008036,L001244,2023-12-05 00:00:00,2023-12-05 00:00:00,5688.0,5688.0,Paid,0,Branch
LP00008037,L001244,2024-01-05 00:00:00,2024-01-06 00:00:00,5688.0,5688.0,Late,1,Auto Debit
LP00008038,L001246,2025-10-03 00:00:00,2025-10-03 00:00:00,54598.5,54598.5,Paid,0,Auto Debit
LP00008039,L001246,2025-11-03 00:00:00,2025-11-03 00:00:00,54598.5,54598.5,Paid,0,UPI
LP00008040,L001246,2025-12-03 00:00:00,2025-12-03 00:00:00,54598.5,54598.5,Paid,0,NEFT
LP00008041,L001246,2026-01-03 00:00:00,2026-01-03 00:00:00,54598.5,54598.5,Paid,0,UPI
LP00008042,L001246,2026-02-03 00:00:00,2026-02-03 00:00:00,54598.5,54598.5,Paid,0,Branch
LP00008043,L001246,2026-03-03 00:00:00,2026-03-03 00:00:00,54598.5,54598.5,Paid,0,Auto Debit
LP00008044,L001246,2026-04-03 00:00:00,2026-04-03 00:00:00,54598.5,54598.5,Paid,0,Auto Debit
LP00008045,L001248,2023-03-22 00:00:00,2023-03-22 00:00:00,72135.0,72135.0,Paid,0,UPI
LP00008046,L001248,2023-04-22 00:00:00,2023-04-22 00:00:00,72135.0,72135.0,Paid,0,Branch
LP00008047,L001248,2023-05-22 00:00:00,2023-05-22 00:00:00,72135.0,72135.0,Paid,0,Auto Debit
LP00008048,L001248,2023-06-22 00:00:00,2023-09-01 00:00:00,72135.0,54970.73,Overdue,71,UPI
LP00008049,L001248,2023-07-22 00:00:00,2023-10-02 00:00:00,72135.0,54700.67,Overdue,72,NEFT
LP00008050,L001248,2023-08-22 00:00:00,2023-08-22 00:00:00,72135.0,72135.0,Paid,0,UPI
LP00008051,L001248,2023-09-22 00:00:00,2023-09-22 00:00:00,72135.0,72135.0,Paid,0,Branch
LP00008052,L001248,2023-10-22 00:00:00,2023-10-22 00:00:00,72135.0,72135.0,Paid,0,NEFT
LP00008053,L001248,2023-11-22 00:00:00,2023-11-22 00:00:00,72135.0,72135.0,Paid,0,NEFT
LP00008054,L001248,2023-12-22 00:00:00,2023-12-22 00:00:00,72135.0,72135.0,Paid,0,NEFT
LP00008055,L001248,2024-01-22 00:00:00,2024-02-15 00:00:00,72135.0,72135.0,Late,24,Branch
LP00008056,L001248,2024-02-22 00:00:00,2024-02-22 00:00:00,72135.0,72135.0,Paid,0,NEFT
LP00008057,L001248,2024-03-22 00:00:00,2024-04-13 00:00:00,72135.0,72135.0,Late,22,UPI
LP00008058,L001248,2024-04-22 00:00:00,2024-04-22 00:00:00,72135.0,72135.0,Paid,0,UPI
LP00008059,L001249,2025-05-19 00:00:00,2025-05-19 00:00:00,6471.0,6471.0,Paid,0,Auto Debit
LP00008060,L001249,2025-06-19 00:00:00,2025-06-19 00:00:00,6471.0,6471.0,Paid,0,NEFT
LP00008061,L001249,2025-07-19 00:00:00,2025-07-19 00:00:00,6471.0,6471.0,Paid,0,Auto Debit
LP00008062,L001249,2025-08-19 00:00:00,2025-08-19 00:00:00,6471.0,6471.0,Paid,0,UPI
LP00008063,L001249,2025-09-19 00:00:00,2025-09-19 00:00:00,6471.0,6471.0,Paid,0,Auto Debit
LP00008064,L001249,2025-10-19 00:00:00,2025-10-19 00:00:00,6471.0,6471.0,Paid,0,UPI
LP00008065,L001251,2025-06-30 00:00:00,2025-06-30 00:00:00,9288.0,9288.0,Paid,0,Branch
LP00008066,L001251,2025-07-30 00:00:00,2025-07-30 00:00:00,9288.0,9288.0,Paid,0,Auto Debit
LP00008067,L001251,2025-08-30 00:00:00,2025-08-30 00:00:00,9288.0,9288.0,Paid,0,Branch
LP00008068,L001251,2025-09-30 00:00:00,2025-09-30 00:00:00,9288.0,9288.0,Paid,0,Auto Debit
LP00008069,L001251,2025-10-30 00:00:00,2025-10-30 00:00:00,9288.0,9288.0,Paid,0,NEFT
LP00008070,L001252,2023-06-14 00:00:00,2023-08-21 00:00:00,32881.5,28046.46,Overdue,68,UPI
LP00008071,L001252,2023-07-14 00:00:00,2023-07-14 00:00:00,32881.5,32881.5,Paid,0,Branch
LP00008072,L001252,2023-08-14 00:00:00,2023-08-14 00:00:00,32881.5,32881.5,Paid,0,UPI
LP00008073,L001252,2023-09-14 00:00:00,2023-09-14 00:00:00,32881.5,32881.5,Paid,0,Branch
LP00008074,L001252,2023-10-14 00:00:00,2023-10-14 00:00:00,32881.5,32881.5,Paid,0,NEFT
LP00008075,L001252,2023-11-14 00:00:00,2023-11-14 00:00:00,32881.5,32881.5,Paid,0,Auto Debit
LP00008076,L001252,2023-12-14 00:00:00,2024-03-16 00:00:00,32881.5,19274.03,Overdue,93,UPI
LP00008077,L001252,2024-01-14 00:00:00,2024-01-14 00:00:00,32881.5,32881.5,Paid,0,Auto Debit
LP00008078,L001252,2024-02-14 00:00:00,2024-02-14 00:00:00,32881.5,32881.5,Paid,0,Branch
LP00008079,L001252,2024-03-14 00:00:00,2024-03-14 00:00:00,32881.5,32881.5,Paid,0,Auto Debit
LP00008080,L001252,2024-04-14 00:00:00,2024-04-14 00:00:00,32881.5,32881.5,Paid,0,Branch
LP00008081,L001252,2024-05-14 00:00:00,2024-05-14 00:00:00,32881.5,32881.5,Paid,0,Branch
LP00008082,L001252,2024-06-14 00:00:00,2024-06-14 00:00:00,32881.5,32881.5,Paid,0,Auto Debit
LP00008083,L001253,2024-08-07 00:00:00,2024-08-07 00:00:00,4160.25,4160.25,Paid,0,Branch
LP00008084,L001253,2024-09-07 00:00:00,2024-09-07 00:00:00,4160.25,4160.25,Paid,0,UPI
LP00008085,L001253,2024-10-07 00:00:00,2024-10-07 00:00:00,4160.25,4160.25,Paid,0,UPI
LP00008086,L001253,2024-11-07 00:00:00,2024-11-07 00:00:00,4160.25,4160.25,Paid,0,UPI
LP00008087,L001253,2024-12-07 00:00:00,2024-12-07 00:00:00,4160.25,4160.25,Paid,0,NEFT
LP00008088,L001253,2025-01-07 00:00:00,2025-01-07 00:00:00,4160.25,4160.25,Paid,0,Auto Debit
LP00008089,L001253,2025-02-07 00:00:00,2025-02-07 00:00:00,4160.25,4160.25,Paid,0,NEFT
LP00008090,L001253,2025-03-07 00:00:00,2025-03-07 00:00:00,4160.25,4160.25,Paid,0,NEFT
LP00008091,L001253,2025-04-07 00:00:00,2025-04-29 00:00:00,4160.25,4160.25,Late,22,NEFT
LP00008092,L001253,2025-05-07 00:00:00,2025-05-07 00:00:00,4160.25,4160.25,Paid,0,UPI
LP00008093,L001254,2025-12-17 00:00:00,2025-12-17 00:00:00,73260.0,73260.0,Paid,0,Auto Debit
LP00008094,L001254,2026-01-17 00:00:00,2026-01-17 00:00:00,73260.0,73260.0,Paid,0,UPI
LP00008095,L001254,2026-02-17 00:00:00,2026-02-17 00:00:00,73260.0,73260.0,Paid,0,NEFT
LP00008096,L001254,2026-03-17 00:00:00,2026-03-17 00:00:00,73260.0,73260.0,Paid,0,Auto Debit
LP00008097,L001254,2026-04-17 00:00:00,2026-04-17 00:00:00,73260.0,73260.0,Paid,0,UPI
LP00008098,L001254,2026-05-17 00:00:00,2026-05-17 00:00:00,73260.0,73260.0,Paid,0,Auto Debit
LP00008099,L001254,2026-06-17 00:00:00,2026-06-17 00:00:00,73260.0,73260.0,Paid,0,Auto Debit
LP00008100,L001254,2026-07-17 00:00:00,2026-07-21 00:00:00,73260.0,73260.0,Late,4,Auto Debit
LP00008101,L001255,2025-09-03 00:00:00,2025-09-03 00:00:00,10588.2,10588.2,Paid,0,NEFT
LP00008102,L001255,2025-10-03 00:00:00,2025-10-03 00:00:00,10588.2,10588.2,Paid,0,Branch
LP00008103,L001255,2025-11-03 00:00:00,2025-11-03 00:00:00,10588.2,10588.2,Paid,0,Branch
LP00008104,L001255,2025-12-03 00:00:00,2025-12-03 00:00:00,10588.2,10588.2,Paid,0,Branch
LP00008105,L001255,2026-01-03 00:00:00,2026-01-03 00:00:00,10588.2,10588.2,Paid,0,NEFT
LP00008106,L001255,2026-02-03 00:00:00,2026-02-03 00:00:00,10588.2,10588.2,Paid,0,Branch
LP00008107,L001255,2026-03-03 00:00:00,2026-03-03 00:00:00,10588.2,10588.2,Paid,0,NEFT
LP00008108,L001255,2026-04-03 00:00:00,2026-04-03 00:00:00,10588.2,10588.2,Paid,0,Auto Debit
LP00008109,L001255,2026-05-03 00:00:00,2026-05-03 00:00:00,10588.2,10588.2,Paid,0,NEFT
LP00008110,L001255,2026-06-03 00:00:00,2026-06-03 00:00:00,10588.2,10588.2,Paid,0,Branch
LP00008111,L001255,2026-07-03 00:00:00,2026-08-20 00:00:00,10588.2,7194.94,Overdue,48,NEFT
LP00008112,L001256,2025-02-25 00:00:00,2025-04-06 00:00:00,31995.0,22081.47,Overdue,40,NEFT
LP00008113,L001256,2025-03-25 00:00:00,2025-03-25 00:00:00,31995.0,31995.0,Paid,0,NEFT
LP00008114,L001256,2025-04-25 00:00:00,2025-04-25 00:00:00,31995.0,31995.0,Paid,0,Branch
LP00008115,L001256,2025-05-25 00:00:00,2025-05-25 00:00:00,31995.0,31995.0,Paid,0,UPI
LP00008116,L001256,2025-06-25 00:00:00,2025-06-25 00:00:00,31995.0,31995.0,Paid,0,UPI
LP00008117,L001256,2025-07-25 00:00:00,2025-07-25 00:00:00,31995.0,31995.0,Paid,0,NEFT
LP00008118,L001256,2025-08-25 00:00:00,2025-08-25 00:00:00,31995.0,31995.0,Paid,0,Branch
LP00008119,L001256,2025-09-25 00:00:00,2025-09-25 00:00:00,31995.0,31995.0,Paid,0,Auto Debit
LP00008120,L001256,2025-10-25 00:00:00,2025-12-31 00:00:00,31995.0,17082.44,Overdue,67,UPI
LP00008121,L001256,2025-11-25 00:00:00,2025-11-25 00:00:00,31995.0,31995.0,Paid,0,NEFT
LP00008122,L001257,2023-04-28 00:00:00,2023-04-28 00:00:00,18189.0,18189.0,Paid,0,Branch
LP00008123,L001257,2023-05-28 00:00:00,2023-05-28 00:00:00,18189.0,18189.0,Paid,0,Branch
LP00008124,L001257,2023-06-28 00:00:00,2023-06-28 00:00:00,18189.0,18189.0,Paid,0,Auto Debit
LP00008125,L001257,2023-07-28 00:00:00,2023-07-28 00:00:00,18189.0,18189.0,Paid,0,Auto Debit
LP00008126,L001257,2023-08-28 00:00:00,2023-08-28 00:00:00,18189.0,18189.0,Paid,0,Auto Debit
LP00008127,L001257,2023-09-28 00:00:00,2023-09-28 00:00:00,18189.0,18189.0,Paid,0,Auto Debit
LP00008128,L001257,2023-10-28 00:00:00,2023-10-28 00:00:00,18189.0,18189.0,Paid,0,Auto Debit
LP00008129,L001257,2023-11-28 00:00:00,2023-11-28 00:00:00,18189.0,18189.0,Paid,0,Auto Debit
LP00008130,L001257,2023-12-28 00:00:00,2023-12-28 00:00:00,18189.0,18189.0,Paid,0,Auto Debit
LP00008131,L001257,2024-01-28 00:00:00,2024-01-28 00:00:00,18189.0,18189.0,Paid,0,UPI
LP00008132,L001257,2024-02-28 00:00:00,2024-02-28 00:00:00,18189.0,18189.0,Paid,0,Auto Debit
LP00008133,L001257,2024-03-28 00:00:00,2024-03-28 00:00:00,18189.0,18189.0,Paid,0,Branch
LP00008134,L001257,2024-04-28 00:00:00,2024-04-28 00:00:00,18189.0,18189.0,Paid,0,UPI
LP00008135,L001258,2023-04-14 00:00:00,2023-06-12 00:00:00,10431.0,8450.56,Overdue,59,Auto Debit
LP00008136,L001258,2023-05-14 00:00:00,2023-06-14 00:00:00,10431.0,5695.66,Overdue,31,Branch
LP00008137,L001258,2023-06-14 00:00:00,2023-08-31 00:00:00,10431.0,7988.17,Overdue,78,Branch
LP00008138,L001258,2023-07-14 00:00:00,2023-07-14 00:00:00,10431.0,10431.0,Paid,0,NEFT
LP00008139,L001258,2023-08-14 00:00:00,2023-11-14 00:00:00,10431.0,7728.74,Overdue,92,Auto Debit
LP00008140,L001258,2023-09-14 00:00:00,2023-09-14 00:00:00,10431.0,10431.0,Paid,0,Branch
LP00008141,L001258,2023-10-14 00:00:00,2023-10-14 00:00:00,10431.0,10431.0,Paid,0,UPI
LP00008142,L001258,2023-11-14 00:00:00,2023-11-14 00:00:00,10431.0,10431.0,Paid,0,Branch
LP00008143,L001258,2023-12-14 00:00:00,2023-12-25 00:00:00,10431.0,10431.0,Late,11,Auto Debit
LP00008144,L001258,2024-01-14 00:00:00,2024-01-14 00:00:00,10431.0,10431.0,Paid,0,Auto Debit
LP00008145,L001258,2024-02-14 00:00:00,2024-02-17 00:00:00,10431.0,10431.0,Late,3,Auto Debit
LP00008146,L001258,2024-03-14 00:00:00,2024-03-14 00:00:00,10431.0,10431.0,Paid,0,NEFT
LP00008147,L001258,2024-04-14 00:00:00,2024-04-14 00:00:00,10431.0,10431.0,Paid,0,Branch
LP00008148,L001258,2024-05-14 00:00:00,2024-05-14 00:00:00,10431.0,10431.0,Paid,0,Auto Debit
LP00008149,L001258,2024-06-14 00:00:00,2024-07-17 00:00:00,10431.0,9225.96,Overdue,33,UPI
LP00008150,L001258,2024-07-14 00:00:00,2024-09-18 00:00:00,10431.0,7851.75,Overdue,66,Auto Debit
LP00008151,L001258,2024-08-14 00:00:00,2024-08-14 00:00:00,10431.0,10431.0,Paid,0,Auto Debit
LP00008152,L001258,2024-09-14 00:00:00,2024-09-14 00:00:00,10431.0,10431.0,Paid,0,NEFT
LP00008153,L001259,2023-10-02 00:00:00,2023-10-02 00:00:00,2824.2,2824.2,Paid,0,Auto Debit
LP00008154,L001259,2023-11-02 00:00:00,2023-11-02 00:00:00,2824.2,2824.2,Paid,0,Branch
LP00008155,L001259,2023-12-02 00:00:00,2023-12-02 00:00:00,2824.2,2824.2,Paid,0,Auto Debit
LP00008156,L001259,2024-01-02 00:00:00,2024-01-02 00:00:00,2824.2,2824.2,Paid,0,UPI
LP00008157,L001259,2024-02-02 00:00:00,2024-02-02 00:00:00,2824.2,2824.2,Paid,0,Auto Debit
LP00008158,L001259,2024-03-02 00:00:00,2024-03-02 00:00:00,2824.2,2824.2,Paid,0,Branch
LP00008159,L001259,2024-04-02 00:00:00,2024-04-02 00:00:00,2824.2,2824.2,Paid,0,Branch
LP00008160,L001259,2024-05-02 00:00:00,2024-05-02 00:00:00,2824.2,2824.2,Paid,0,Auto Debit
LP00008161,L001259,2024-06-02 00:00:00,2024-06-02 00:00:00,2824.2,2824.2,Paid,0,UPI
LP00008162,L001259,2024-07-02 00:00:00,2024-07-02 00:00:00,2824.2,2824.2,Paid,0,Auto Debit
LP00008163,L001259,2024-08-02 00:00:00,2024-08-02 00:00:00,2824.2,2824.2,Paid,0,Branch
LP00008164,L001259,2024-09-02 00:00:00,2024-09-02 00:00:00,2824.2,2824.2,Paid,0,UPI
LP00008165,L001259,2024-10-02 00:00:00,2024-10-02 00:00:00,2824.2,2824.2,Paid,0,NEFT
LP00008166,L001259,2024-11-02 00:00:00,2024-11-02 00:00:00,2824.2,2824.2,Paid,0,Auto Debit
LP00008167,L001259,2024-12-02 00:00:00,2024-12-02 00:00:00,2824.2,2824.2,Paid,0,Auto Debit
LP00008168,L001260,2025-06-14 00:00:00,2025-06-14 00:00:00,26010.0,26010.0,Paid,0,NEFT
LP00008169,L001260,2025-07-14 00:00:00,2025-07-14 00:00:00,26010.0,26010.0,Paid,0,NEFT
LP00008170,L001260,2025-08-14 00:00:00,2025-08-14 00:00:00,26010.0,26010.0,Paid,0,NEFT
LP00008171,L001260,2025-09-14 00:00:00,2025-09-14 00:00:00,26010.0,26010.0,Paid,0,Branch
LP00008172,L001260,2025-10-14 00:00:00,2025-10-14 00:00:00,26010.0,26010.0,Paid,0,NEFT
LP00008173,L001260,2025-11-14 00:00:00,2025-11-14 00:00:00,26010.0,26010.0,Paid,0,UPI
LP00008174,L001260,2025-12-14 00:00:00,2026-03-09 00:00:00,26010.0,19590.49,Overdue,85,Branch
LP00008175,L001260,2026-01-14 00:00:00,2026-01-14 00:00:00,26010.0,26010.0,Paid,0,UPI
LP00008176,L001260,2026-02-14 00:00:00,2026-02-14 00:00:00,26010.0,26010.0,Paid,0,Auto Debit
LP00008177,L001260,2026-03-14 00:00:00,2026-03-14 00:00:00,26010.0,26010.0,Paid,0,UPI
LP00008178,L001260,2026-04-14 00:00:00,2026-04-14 00:00:00,26010.0,26010.0,Paid,0,Auto Debit
LP00008179,L001260,2026-05-14 00:00:00,2026-05-14 00:00:00,26010.0,26010.0,Paid,0,Auto Debit
LP00008180,L001261,2023-07-28 00:00:00,2023-07-28 00:00:00,55278.0,55278.0,Paid,0,Branch
LP00008181,L001261,2023-08-28 00:00:00,2023-08-28 00:00:00,55278.0,55278.0,Paid,0,UPI
LP00008182,L001261,2023-09-28 00:00:00,2023-09-28 00:00:00,55278.0,55278.0,Paid,0,NEFT
LP00008183,L001261,2023-10-28 00:00:00,2023-10-28 00:00:00,55278.0,55278.0,Paid,0,NEFT
LP00008184,L001261,2023-11-28 00:00:00,2023-11-28 00:00:00,55278.0,55278.0,Paid,0,Branch
LP00008185,L001262,2026-04-12 00:00:00,2026-04-12 00:00:00,3661.2,3661.2,Paid,0,Branch
LP00008186,L001262,2026-05-12 00:00:00,2026-05-12 00:00:00,3661.2,3661.2,Paid,0,Branch
LP00008187,L001262,2026-06-12 00:00:00,2026-06-12 00:00:00,3661.2,3661.2,Paid,0,NEFT
LP00008188,L001262,2026-07-12 00:00:00,2026-07-12 00:00:00,3661.2,3661.2,Paid,0,Branch
LP00008189,L001266,2024-03-09 00:00:00,2024-03-09 00:00:00,1523.25,1523.25,Paid,0,Auto Debit
LP00008190,L001266,2024-04-09 00:00:00,2024-04-09 00:00:00,1523.25,1523.25,Paid,0,UPI
LP00008191,L001266,2024-05-09 00:00:00,2024-05-09 00:00:00,1523.25,1523.25,Paid,0,Auto Debit
LP00008192,L001266,2024-06-09 00:00:00,2024-06-09 00:00:00,1523.25,1523.25,Paid,0,Auto Debit
LP00008193,L001266,2024-07-09 00:00:00,2024-07-09 00:00:00,1523.25,1523.25,Paid,0,NEFT
